Date,Time,Open,High,Low,Close,Volume
2019.06.06,15:00,1.12807,1.12996,1.12796,1.12935,6266
2019.06.06,16:00,1.12934,1.12997,1.12821,1.1293,3481
2019.06.06,17:00,1.12933,1.12943,1.12863,1.12871,1951
2019.06.06,18:00,1.12872,1.12885,1.12671,1.12728,6110
2019.06.06,19:00,1.12726,1.12814,1.12723,1.12742,2669
2019.06.06,20:00,1.12743,1.12753,1.12678,1.1275,1244
2019.06.06,21:05,1.12759,1.12794,1.12728,1.12784,1858
2019.06.06,22:05,1.12785,1.12789,1.12767,1.1277,457
2019.06.06,23:05,1.1277,1.12789,1.12751,1.12752,909
2019.06.07,00:00,1.12753,1.12762,1.12719,1.12744,1728
2019.06.07,01:00,1.12743,1.12751,1.12703,1.12745,1846
2019.06.07,02:00,1.12742,1.12745,1.12674,1.12683,1743
2019.06.07,03:00,1.12684,1.12698,1.12658,1.12664,1460
2019.06.07,04:00,1.12664,1.12682,1.12658,1.12667,1197
2019.06.07,05:00,1.12666,1.1267,1.12633,1.12638,879
2019.06.07,06:00,1.12638,1.12662,1.1256,1.1262,3108
2019.06.07,07:00,1.12619,1.12699,1.12595,1.12623,3770
2019.06.07,08:00,1.12622,1.1268,1.1257,1.12649,3565
2019.06.07,09:00,1.12647,1.12683,1.12561,1.12561,2320
2019.06.07,10:00,1.1256,1.12657,1.12509,1.12624,2892
2019.06.07,11:00,1.12623,1.12712,1.12618,1.12703,2788
2019.06.07,12:00,1.12704,1.13264,1.12686,1.13166,13635
2019.06.07,13:00,1.1317,1.13258,1.13072,1.13189,10413
2019.06.07,14:00,1.13188,1.13474,1.13156,1.13374,8980
2019.06.07,15:00,1.13373,1.13453,1.1323,1.13237,5859
2019.06.07,16:00,1.13237,1.13419,1.13233,1.13393,3571
2019.06.07,17:00,1.13394,1.1343,1.13332,1.13429,3416
2019.06.07,18:00,1.1343,1.13438,1.13307,1.13391,3479
2019.06.07,19:00,1.1339,1.1339,1.13262,1.13329,2395
2019.06.07,20:00,1.13327,1.13366,1.1332,1.1332,914
2019.06.09,21:05,1.13243,1.13302,1.13213,1.13281,1045
2019.06.09,22:05,1.13281,1.13285,1.13139,1.13156,1189
2019.06.09,23:05,1.13157,1.13209,1.13156,1.13188,877
2019.06.10,00:00,1.1318,1.13239,1.13157,1.13158,1945
2019.06.10,01:00,1.13158,1.13164,1.13104,1.13149,2418
2019.06.10,02:00,1.13148,1.13152,1.13105,1.13128,1447
2019.06.10,03:00,1.13129,1.13145,1.13101,1.13107,945
2019.06.10,04:00,1.13106,1.1312,1.13061,1.13074,1375
2019.06.10,05:00,1.13076,1.13084,1.1302,1.13042,1244
2019.06.10,06:00,1.13041,1.13123,1.13031,1.1311,2413
2019.06.10,07:00,1.13109,1.13109,1.12893,1.12927,3725
2019.06.10,08:00,1.12927,1.13014,1.12912,1.12961,3888
2019.06.10,09:00,1.12961,1.13063,1.12952,1.1306,2879
2019.06.10,10:00,1.13058,1.13093,1.13042,1.13074,2178
2019.06.10,11:00,1.13073,1.13102,1.1297,1.12974,3085
2019.06.10,12:00,1.12974,1.13111,1.12974,1.13081,3653
2019.06.10,13:00,1.13082,1.13193,1.12993,1.13002,4516
2019.06.10,14:00,1.13004,1.13169,1.12904,1.13157,5116
2019.06.10,15:00,1.13158,1.13195,1.13087,1.13097,3981
2019.06.10,16:00,1.13097,1.13172,1.13082,1.13158,2140
2019.06.10,17:00,1.13156,1.13176,1.13092,1.13135,2190
2019.06.10,18:00,1.13133,1.13241,1.13123,1.13149,4048
2019.06.10,19:00,1.13151,1.13188,1.13132,1.13176,1326
2019.06.10,20:00,1.13175,1.13183,1.13097,1.13108,897
2019.06.10,21:05,1.13111,1.13136,1.13087,1.13126,907
2019.06.10,22:05,1.13127,1.13147,1.1312,1.13146,317
2019.06.10,23:05,1.13146,1.1318,1.13142,1.13176,526
2019.06.11,00:00,1.13176,1.13183,1.13085,1.13143,1683
2019.06.11,01:00,1.13146,1.13184,1.13079,1.13104,3016
2019.06.11,02:00,1.13103,1.13156,1.1307,1.13154,1235
2019.06.11,03:00,1.13153,1.13158,1.13125,1.13135,959
2019.06.11,04:00,1.13136,1.13179,1.13114,1.1317,852
2019.06.11,05:00,1.13169,1.1319,1.13138,1.13188,1160
2019.06.11,06:00,1.13187,1.13221,1.1313,1.13144,3386
2019.06.11,07:00,1.13143,1.13313,1.13141,1.13206,4407
2019.06.11,08:00,1.13202,1.13245,1.13112,1.13125,4680
2019.06.11,09:00,1.13123,1.13199,1.13122,1.13181,3939
2019.06.11,10:00,1.13182,1.13246,1.13129,1.13138,4018
2019.06.11,11:00,1.13139,1.13207,1.13035,1.13097,3740
2019.06.11,12:00,1.13099,1.13266,1.13011,1.13179,8284
2019.06.11,13:00,1.1318,1.13252,1.13121,1.13147,6322
2019.06.11,14:00,1.13147,1.13245,1.13105,1.1314,6191
2019.06.11,15:00,1.13141,1.13176,1.13084,1.13149,4909
2019.06.11,16:00,1.13149,1.13311,1.13137,1.1329,3478
2019.06.11,17:00,1.1329,1.13369,1.13253,1.13322,3922
2019.06.11,18:00,1.13319,1.13372,1.13306,1.13321,2345
2019.06.11,19:00,1.13322,1.13324,1.1326,1.13278,2126
2019.06.11,20:00,1.13279,1.13295,1.13242,1.13248,656
2019.06.11,21:05,1.13264,1.13283,1.13258,1.13272,619
2019.06.11,22:05,1.13275,1.13288,1.13262,1.1327,463
2019.06.11,23:05,1.13271,1.13296,1.13258,1.1329,500
2019.06.12,00:00,1.13281,1.13316,1.13265,1.1329,1452
2019.06.12,01:00,1.13288,1.13338,1.13266,1.13285,2666
2019.06.12,02:00,1.13284,1.13295,1.13259,1.13276,1582
2019.06.12,03:00,1.13278,1.13337,1.13277,1.13332,1142
2019.06.12,04:00,1.13331,1.13341,1.13307,1.13336,1101
2019.06.12,05:00,1.13334,1.13372,1.13304,1.13369,1921
2019.06.12,06:00,1.13369,1.13401,1.1332,1.13336,3278
2019.06.12,07:00,1.13334,1.13397,1.1329,1.13395,4511
2019.06.12,08:00,1.13394,1.1343,1.13319,1.13338,5014
2019.06.12,09:00,1.13337,1.13351,1.13239,1.13286,3473
2019.06.12,10:00,1.13287,1.1331,1.13116,1.13198,4441
2019.06.12,11:00,1.13197,1.1325,1.13146,1.13213,4503
2019.06.12,12:00,1.13214,1.13404,1.13138,1.13193,8050
2019.06.12,13:00,1.13192,1.13195,1.13069,1.13148,5747
2019.06.12,14:00,1.13146,1.13255,1.13129,1.13196,5513
2019.06.12,15:00,1.13197,1.13244,1.13082,1.13097,4117
2019.06.12,16:00,1.13097,1.13149,1.12888,1.12965,4342
2019.06.12,17:00,1.12968,1.1298,1.12907,1.12936,3035
2019.06.12,18:00,1.12933,1.12958,1.12822,1.12854,2708
2019.06.12,19:00,1.12853,1.12889,1.12837,1.1287,1475
2019.06.12,20:00,1.12871,1.1289,1.1285,1.12861,876
2019.06.12,21:05,1.12877,1.12932,1.12877,1.1293,1305
2019.06.12,22:05,1.1293,1.12934,1.12916,1.12921,414
2019.06.12,23:05,1.12921,1.12939,1.12921,1.12921,561
2019.06.13,00:00,1.12919,1.12951,1.12901,1.12903,1177
2019.06.13,01:00,1.12904,1.12979,1.12876,1.12951,2866
2019.06.13,02:00,1.12952,1.12969,1.12929,1.12937,2582
2019.06.13,03:00,1.12936,1.12958,1.1291,1.1293,1455
2019.06.13,04:00,1.12929,1.12975,1.12908,1.12974,845
2019.06.13,05:00,1.12973,1.13,1.12958,1.12985,1075
2019.06.13,06:00,1.12985,1.13033,1.12861,1.12943,3784
2019.06.13,07:00,1.12942,1.13014,1.12919,1.12949,5540
2019.06.13,08:00,1.12948,1.13,1.12912,1.12912,4092
2019.06.13,09:00,1.12912,1.12952,1.12868,1.12883,2870
2019.06.13,10:00,1.12884,1.12927,1.12836,1.12869,3090
2019.06.13,11:00,1.12868,1.12964,1.12848,1.12964,2990
2019.06.13,12:00,1.12963,1.12963,1.12734,1.12782,5430
2019.06.13,13:00,1.12781,1.12837,1.12712,1.12719,5727
2019.06.13,14:00,1.12718,1.12807,1.12681,1.12713,5793
2019.06.13,15:00,1.12714,1.1277,1.12702,1.12737,3127
2019.06.13,16:00,1.12739,1.12793,1.12728,1.12758,2699
2019.06.13,17:00,1.12762,1.12836,1.12747,1.12791,2646
2019.06.13,18:00,1.1279,1.12845,1.1276,1.12784,3879
2019.06.13,19:00,1.1279,1.12814,1.12728,1.12744,2174
2019.06.13,20:00,1.12741,1.12766,1.12727,1.12758,611
2019.06.13,21:05,1.12764,1.12786,1.12751,1.12772,836
2019.06.13,22:05,1.12772,1.12806,1.12766,1.12786,586
2019.06.13,23:05,1.12787,1.12802,1.12771,1.12791,508
2019.06.14,00:00,1.12786,1.12819,1.12781,1.12784,1358
2019.06.14,01:00,1.12785,1.12787,1.12731,1.12752,1956
2019.06.14,02:00,1.12751,1.12802,1.12741,1.12744,1952
2019.06.14,03:00,1.12745,1.12769,1.12698,1.12716,1616
2019.06.14,04:00,1.12715,1.12737,1.12704,1.12724,811
2019.06.14,05:00,1.12723,1.12736,1.12691,1.12709,1038
2019.06.14,06:00,1.12708,1.1282,1.12701,1.12813,2957
2019.06.14,07:00,1.12813,1.12869,1.12742,1.12837,6095
2019.06.14,08:00,1.12838,1.12888,1.12774,1.12793,3914
2019.06.14,09:00,1.12792,1.12792,1.12596,1.12701,4800
2019.06.14,10:00,1.127,1.12718,1.12612,1.1264,3116
2019.06.14,11:00,1.12639,1.12652,1.12513,1.12587,4842
2019.06.14,12:00,1.12588,1.12675,1.12307,1.1231,10462
2019.06.14,13:00,1.1231,1.12433,1.12309,1.12411,8005
2019.06.14,14:00,1.12416,1.12455,1.12218,1.12248,7480
2019.06.14,15:00,1.12249,1.12273,1.1213,1.12161,4820
2019.06.14,16:00,1.12161,1.12172,1.12057,1.12082,3646
2019.06.14,17:00,1.12086,1.12116,1.12021,1.12096,3251
2019.06.14,18:00,1.12098,1.12135,1.12063,1.12065,1813
2019.06.14,19:00,1.12065,1.12131,1.12063,1.12067,1411
2019.06.14,20:00,1.12067,1.12124,1.12049,1.12114,1092
2019.06.16,21:05,1.12101,1.12136,1.12098,1.12136,615
2019.06.16,22:05,1.12135,1.12153,1.12133,1.12143,664
2019.06.16,23:05,1.1214,1.12169,1.12137,1.12151,965
2019.06.17,00:00,1.12155,1.12214,1.12151,1.12188,1291
2019.06.17,01:00,1.12189,1.12233,1.12169,1.12233,1443
2019.06.17,02:00,1.12235,1.12239,1.12193,1.12194,760
2019.06.17,03:00,1.12195,1.12205,1.12184,1.12198,618
2019.06.17,04:00,1.122,1.12201,1.12131,1.12164,1135
2019.06.17,05:00,1.12163,1.12171,1.12134,1.12162,1241
2019.06.17,06:00,1.12162,1.12162,1.12043,1.12094,2968
2019.06.17,07:00,1.12095,1.12131,1.12034,1.12125,4147
2019.06.17,08:00,1.12125,1.12183,1.12125,1.12135,2968
2019.06.17,09:00,1.12134,1.12168,1.12103,1.12114,2408
2019.06.17,10:00,1.12113,1.12194,1.12105,1.12192,2497
2019.06.17,11:00,1.12193,1.12303,1.12152,1.12291,3343
2019.06.17,12:00,1.12292,1.12467,1.12292,1.12365,5364
2019.06.17,13:00,1.12362,1.12415,1.12346,1.12381,3702
2019.06.17,14:00,1.12382,1.12432,1.12203,1.12234,3574
2019.06.17,15:00,1.12233,1.12354,1.12218,1.12333,3436
2019.06.17,16:00,1.12338,1.12376,1.12261,1.12263,1885
2019.06.17,17:00,1.1226,1.12277,1.1218,1.12186,2358
2019.06.17,18:00,1.12187,1.12212,1.12136,1.12166,2266
2019.06.17,19:00,1.12166,1.12194,1.12145,1.12159,1324
2019.06.17,20:00,1.12156,1.12193,1.12149,1.12176,524
2019.06.17,21:05,1.12184,1.12217,1.12176,1.12213,628
2019.06.17,22:05,1.12213,1.12232,1.12204,1.1221,589
2019.06.17,23:05,1.12209,1.12245,1.12205,1.12239,907
2019.06.18,00:00,1.12238,1.12258,1.12216,1.12245,972
2019.06.18,01:00,1.12247,1.12305,1.12245,1.12304,1867
2019.06.18,02:00,1.123,1.12338,1.12298,1.12316,1301
2019.06.18,03:00,1.12317,1.12324,1.12297,1.12298,709
2019.06.18,04:00,1.123,1.12333,1.12293,1.12328,823
2019.06.18,05:00,1.12328,1.1239,1.12318,1.12364,1818
2019.06.18,06:00,1.12362,1.12377,1.12301,1.12358,2385
2019.06.18,07:00,1.12357,1.12425,1.12355,1.12371,3480
2019.06.18,08:00,1.12372,1.12374,1.11877,1.11896,13888
2019.06.18,09:00,1.11894,1.11898,1.1181,1.11847,6024
2019.06.18,10:00,1.11846,1.12096,1.11826,1.12021,4683
2019.06.18,11:00,1.12022,1.12039,1.11856,1.11957,4962
2019.06.18,12:00,1.11956,1.12077,1.11849,1.11982,7519
2019.06.18,13:00,1.11982,1.12054,1.11952,1.11982,8855
2019.06.18,14:00,1.11977,1.11979,1.11817,1.11858,9950
2019.06.18,15:00,1.11859,1.12124,1.11824,1.11954,9550
2019.06.18,16:00,1.11955,1.12008,1.11938,1.12008,3834
2019.06.18,17:00,1.12012,1.12038,1.11901,1.11945,3720
2019.06.18,18:00,1.11947,1.11964,1.11929,1.11938,2034
2019.06.18,19:00,1.11941,1.11982,1.11926,1.1194,1687
2019.06.18,20:00,1.1194,1.11987,1.11931,1.11933,872
2019.06.18,21:05,1.11931,1.1197,1.11929,1.11954,642
2019.06.18,22:05,1.11953,1.11959,1.11942,1.11949,316
2019.06.18,23:05,1.11949,1.11977,1.11947,1.11975,585
2019.06.19,00:00,1.11976,1.1202,1.11961,1.12,1826
2019.06.19,01:00,1.11999,1.12006,1.11928,1.1195,2246
2019.06.19,02:00,1.1195,1.11964,1.11913,1.11928,1396
2019.06.19,03:00,1.11927,1.11934,1.11903,1.11929,1049
2019.06.19,04:00,1.11929,1.11938,1.11868,1.11878,1116
2019.06.19,05:00,1.1188,1.11936,1.11872,1.11919,1655
2019.06.19,06:00,1.1192,1.11962,1.1191,1.11954,2689
2019.06.19,07:00,1.11955,1.12005,1.11889,1.12,3577
2019.06.19,08:00,1.11999,1.12057,1.1197,1.11996,3552
2019.06.19,09:00,1.11996,1.12061,1.11968,1.12024,2859
2019.06.19,10:00,1.12023,1.1207,1.12005,1.12065,2932
2019.06.19,11:00,1.12066,1.12075,1.12021,1.12028,2423
2019.06.19,12:00,1.12029,1.12069,1.12005,1.12047,2934
2019.06.19,13:00,1.1205,1.12079,1.12019,1.12037,2863
2019.06.19,14:00,1.12038,1.12164,1.12006,1.12159,5061
2019.06.19,15:00,1.12158,1.12196,1.1213,1.1213,3338
2019.06.19,16:00,1.12131,1.12153,1.12045,1.12148,3657
2019.06.19,17:00,1.12149,1.12219,1.12124,1.1218,2931
2019.06.19,18:00,1.12175,1.12539,1.12175,1.12456,24163
2019.06.19,19:00,1.12458,1.12471,1.12199,1.12285,8857
2019.06.19,20:00,1.12284,1.12313,1.12251,1.12253,1657
2019.06.19,21:05,1.12268,1.12314,1.12264,1.12308,952
2019.06.19,22:05,1.12309,1.12361,1.12298,1.12359,872
2019.06.19,23:05,1.12362,1.12377,1.1234,1.12353,885
2019.06.20,00:00,1.12354,1.12577,1.12348,1.12572,4110
2019.06.20,01:00,1.1257,1.12658,1.12553,1.12629,5431
2019.06.20,02:00,1.12629,1.12687,1.12566,1.12669,3536
2019.06.20,03:00,1.1267,1.12727,1.12643,1.12709,3502
2019.06.20,04:00,1.12708,1.12721,1.12612,1.12614,1639
2019.06.20,05:00,1.12614,1.12689,1.12596,1.12654,2561
2019.06.20,06:00,1.12655,1.12837,1.12649,1.12751,7122
2019.06.20,07:00,1.12752,1.12979,1.12689,1.12974,8173
2019.06.20,08:00,1.12973,1.13009,1.12814,1.12892,6089
2019.06.20,09:00,1.12893,1.13049,1.12857,1.13044,4877
2019.06.20,10:00,1.13042,1.13058,1.12966,1.13027,3752
2019.06.20,11:00,1.13026,1.13149,1.12988,1.131,5523
2019.06.20,12:00,1.13101,1.13166,1.12937,1.13021,7788
2019.06.20,13:00,1.13021,1.13048,1.12933,1.12955,6237
2019.06.20,14:00,1.12954,1.13072,1.12851,1.12881,7984
2019.06.20,15:00,1.12886,1.12935,1.12702,1.12828,5853
2019.06.20,16:00,1.12826,1.12974,1.1281,1.1292,6297
2019.06.20,17:00,1.12919,1.12965,1.12866,1.12948,4104
2019.06.20,18:00,1.12947,1.12971,1.12864,1.12927,3281
2019.06.20,19:00,1.12928,1.12976,1.1289,1.12912,2508
2019.06.20,20:00,1.12912,1.12926,1.12853,1.12912,1281
2019.06.20,21:05,1.12927,1.12949,1.12886,1.12928,2118
2019.06.20,22:05,1.12929,1.12944,1.12912,1.12917,684
2019.06.20,23:05,1.12917,1.12951,1.12885,1.12939,958
2019.06.21,00:00,1.12937,1.12982,1.1292,1.12943,1720
2019.06.21,01:00,1.12942,1.13063,1.12921,1.13062,2175
2019.06.21,02:00,1.13061,1.13087,1.1298,1.1298,3427
2019.06.21,03:00,1.12981,1.13035,1.1298,1.13016,1615
2019.06.21,04:00,1.13015,1.13033,1.12929,1.12943,1181
2019.06.21,05:00,1.12944,1.12991,1.12912,1.12926,1889
2019.06.21,06:00,1.12926,1.12926,1.12827,1.12863,4232
2019.06.21,07:00,1.12864,1.13158,1.12845,1.13113,10329
2019.06.21,08:00,1.1311,1.13111,1.12996,1.13028,5778
2019.06.21,09:00,1.13027,1.13057,1.12965,1.12991,3534
2019.06.21,10:00,1.12991,1.13171,1.12965,1.13076,5038
2019.06.21,11:00,1.13077,1.13165,1.13016,1.13163,5216
2019.06.21,12:00,1.13165,1.13265,1.13138,1.13246,5456
2019.06.21,13:00,1.13245,1.13339,1.13172,1.13258,6669
2019.06.21,14:00,1.13258,1.13306,1.13081,1.13205,9253
2019.06.21,15:00,1.13206,1.13296,1.1316,1.13281,5609
2019.06.21,16:00,1.13281,1.13434,1.13181,1.13404,7055
2019.06.21,17:00,1.13407,1.13679,1.13393,1.13613,6868
2019.06.21,18:00,1.13612,1.137,1.1356,1.13685,3360
2019.06.21,19:00,1.13685,1.13774,1.13641,1.13728,3254
2019.06.21,20:00,1.13728,1.13733,1.13666,1.13716,1391
2019.06.23,21:05,1.13705,1.13743,1.13655,1.13737,599
2019.06.23,22:05,1.13738,1.13773,1.13706,1.13749,1364
2019.06.23,23:05,1.1375,1.13848,1.13709,1.13846,1842
2019.06.24,00:00,1.1383,1.1386,1.1379,1.13813,3146
2019.06.24,01:00,1.13817,1.13833,1.13764,1.13772,2661
2019.06.24,02:00,1.13773,1.13853,1.13753,1.13848,1823
2019.06.24,03:00,1.13847,1.13853,1.13801,1.13806,1233
2019.06.24,04:00,1.13807,1.13808,1.13745,1.13746,1196
2019.06.24,05:00,1.13746,1.13808,1.13745,1.1377,1624
2019.06.24,06:00,1.1377,1.13891,1.13758,1.13777,4742
2019.06.24,07:00,1.13776,1.13843,1.1372,1.13761,5086
2019.06.24,08:00,1.1376,1.13944,1.13728,1.13855,5805
2019.06.24,09:00,1.13854,1.13948,1.13837,1.13936,3566
2019.06.24,10:00,1.13938,1.13943,1.13878,1.1391,3066
2019.06.24,11:00,1.13909,1.13981,1.13909,1.13938,3322
2019.06.24,12:00,1.13937,1.13969,1.13851,1.13873,4507
2019.06.24,13:00,1.13873,1.13915,1.13799,1.13843,5137
2019.06.24,14:00,1.13843,1.13957,1.13789,1.13889,6089
2019.06.24,15:00,1.1389,1.14004,1.1385,1.13916,5398
2019.06.24,16:00,1.13917,1.13926,1.13851,1.13887,2861
2019.06.24,17:00,1.13887,1.1391,1.1384,1.13908,1809
2019.06.24,18:00,1.13908,1.14036,1.13904,1.14007,2248
2019.06.24,19:00,1.14008,1.14008,1.13936,1.13952,2106
2019.06.24,20:00,1.13948,1.13986,1.13948,1.13974,896
2019.06.24,21:05,1.13975,1.13985,1.13953,1.13974,912
2019.06.24,22:05,1.13973,1.13994,1.1395,1.13992,711
2019.06.24,23:05,1.13994,1.13999,1.1396,1.13991,774
2019.06.25,00:00,1.1399,1.14059,1.13962,1.14013,3507
2019.06.25,01:00,1.14013,1.14099,1.14011,1.14066,4739
2019.06.25,02:00,1.14065,1.14067,1.14013,1.14018,2943
2019.06.25,03:00,1.1402,1.14078,1.14003,1.14061,2929
2019.06.25,04:00,1.14062,1.14116,1.14054,1.14092,2917
2019.06.25,05:00,1.14091,1.14097,1.13915,1.13933,3897
2019.06.25,06:00,1.13933,1.14043,1.13928,1.14013,5557
2019.06.25,07:00,1.14014,1.14027,1.13853,1.1388,6665
2019.06.25,08:00,1.13881,1.13894,1.13808,1.13848,4954
2019.06.25,09:00,1.13849,1.13865,1.13771,1.13784,3759
2019.06.25,10:00,1.13785,1.13865,1.13781,1.13843,3100
2019.06.25,11:00,1.13843,1.13843,1.13761,1.1382,3510
2019.06.25,12:00,1.13819,1.13941,1.13818,1.13938,4279
2019.06.25,13:00,1.13938,1.13979,1.13871,1.13907,4320
2019.06.25,14:00,1.13904,1.13983,1.13784,1.13821,8099
2019.06.25,15:00,1.1382,1.13881,1.13795,1.13848,4377
2019.06.25,16:00,1.13849,1.13876,1.13602,1.13625,7267
2019.06.25,17:00,1.13625,1.13892,1.13431,1.13704,16088
2019.06.25,18:00,1.13702,1.13774,1.13637,1.13727,5866
2019.06.25,19:00,1.13726,1.13755,1.13615,1.13667,3107
2019.06.25,20:00,1.13673,1.1372,1.1366,1.1366,1483
2019.06.25,21:05,1.13649,1.13701,1.13633,1.13673,1295
2019.06.25,22:05,1.13676,1.13698,1.13593,1.13685,1347
2019.06.25,23:05,1.13685,1.13687,1.13657,1.13676,1557
2019.06.26,00:00,1.13674,1.13719,1.136,1.13618,2633
2019.06.26,01:00,1.13617,1.13619,1.13531,1.13571,2798
2019.06.26,02:00,1.13573,1.13599,1.13527,1.13544,3294
2019.06.26,03:00,1.13544,1.13569,1.13532,1.13551,1508
2019.06.26,04:00,1.13552,1.1357,1.13523,1.13553,1127
2019.06.26,05:00,1.13555,1.13626,1.13541,1.13626,1895
2019.06.26,06:00,1.13627,1.13645,1.13562,1.13584,4068
2019.06.26,07:00,1.13584,1.13738,1.13574,1.13639,6156
2019.06.26,08:00,1.13638,1.13688,1.13543,1.13581,4538
2019.06.26,09:00,1.13582,1.1366,1.13509,1.13592,6980
2019.06.26,10:00,1.13591,1.1368,1.13564,1.13664,4845
2019.06.26,11:00,1.13665,1.13674,1.13577,1.13596,4280
2019.06.26,12:00,1.13595,1.13679,1.13549,1.1359,6527
2019.06.26,13:00,1.13588,1.13628,1.13471,1.13507,6197
2019.06.26,14:00,1.13503,1.13821,1.135,1.13768,6695
2019.06.26,15:00,1.13764,1.13909,1.13721,1.13908,5635
2019.06.26,16:00,1.13907,1.13907,1.13811,1.13824,3262
2019.06.26,17:00,1.13824,1.1383,1.13742,1.13745,3024
2019.06.26,18:00,1.13744,1.13757,1.13676,1.13689,2775
2019.06.26,19:00,1.13689,1.13732,1.13641,1.1365,2465
2019.06.26,20:00,1.1365,1.13691,1.13641,1.13677,1158
2019.06.26,21:05,1.1369,1.13763,1.13688,1.13742,1500
2019.06.26,22:05,1.13741,1.13744,1.1372,1.13724,381
2019.06.26,23:05,1.13725,1.13745,1.1372,1.13731,466
2019.06.27,00:00,1.13735,1.13739,1.13687,1.13724,1465
2019.06.27,01:00,1.13723,1.13737,1.13676,1.13702,2112
